file	line_num	entity	context_before	word	context_after	group
087_李斯列传.tagged.md	114	忠臣	能长久治安。今行逆於昆弟,不顾其咎;侵杀	忠臣	,不思其殃;大为〖^宫室〗,厚赋〔天下〕	minister_type
087_李斯列传.tagged.md	116	宾客	责〖@斯〗与子〖@由〗谋反状,皆收捕宗族	宾客	。〖@赵高〗治〖@斯〗,榜掠〖%千馀〗,	guest_retainer
088_蒙恬列传.tagged.md	44	良臣	;子婴〗进谏曰:"臣闻故〖;赵王迁〗杀其	良臣	〖@李牧〗而用〖@颜聚〗,〖'燕〗王〖;	minister_type
088_蒙恬列传.tagged.md	44	谋士	而殃及其身。今〖@蒙〗氏,〖'秦〗之大臣	谋士	也,而主欲〖%一旦〗弃去之,臣窃以为不可	scholar_warrior
088_蒙恬列传.tagged.md	44	忠臣	轻虑者不可以治国,独智者不可以存君。诛杀	忠臣	而立无节行之人,是内使群臣不相信而外使斗	minister_type
089_张耳陈馀列传.tagged.md	9	布衣	也，〖@张耳〗家〖=外黄〗。〖@高祖〗为	布衣	时，尝数从〖@张耳〗游，客〖%数月〗。〖	social_roles
089_张耳陈馀列传.tagged.md	15	父老	[4] 〖=陈〗中豪杰	父老	乃说〖@陈涉〗曰："将军身被坚执锐，率士	kin_relation
089_张耳陈馀列传.tagged.md	15	豪杰	[4] 〖=陈〗中	豪杰	父老乃说〖@陈涉〗曰："将军身被坚执锐，	moral_type
089_张耳陈馀列传.tagged.md	17	豪桀	未及收〖=河北〗也。臣尝游〖'赵〗，知其	豪桀	及地形，原请奇兵北略〖=赵地〗。"於是〖	moral_type
089_张耳陈馀列传.tagged.md	21	父兄	秦〗久矣。因〔天下〕之力而攻无道之君，报	父兄	之怨而成割地有土之业，此士之一时也。"豪	kin_relation
089_张耳陈馀列传.tagged.md	21	豪桀	兄之怨而成割地有土之业，此士之一时也。"	豪桀	皆然其言。乃行收兵，得〖%数万〗人，号〖	moral_type
089_张耳陈馀列传.tagged.md	23	少年	〖;武信君〗兵且至，而君坚守〖=范阳〗，	少年	皆争杀君，下〖;武信君〗。君急遣臣见〖;	moral_type
089_张耳陈馀列传.tagged.md	25	少年	〗所置吏，诛杀如前十城也。然今〖=范阳〗	少年	亦方杀其令，自以城距君。君何不赍臣侯印，	moral_type
089_张耳陈馀列传.tagged.md	25	少年	拜〖;范阳令〗，〖;范阳令〗则以城下君，	少年	亦不敢杀其令。令〖;范阳令〗乘〖*硃轮华	moral_type
089_张耳陈馀列传.tagged.md	49	侯王	侯入关。〖%汉元年二月〗，〖@项羽〗立诸	侯王	，〖@张耳〗雅游，人多为之言，〖@项羽〗	ruler_subject
089_张耳陈馀列传.tagged.md	67	长者	〖%十馀人〗皆相谓曰："乃吾等非也。吾王	长者	，不倍德。且吾等义不辱，今怨〖@高祖〗辱	social_roles
089_张耳陈馀列传.tagged.md	71	宾客	〗。治〖@张敖〗之罪。上乃诏〖'赵〗群臣	宾客	有敢从王皆族。〖@贯高〗与客〖@孟舒〗等	guest_retainer
089_张耳陈馀列传.tagged.md	71	壮士	。〖;廷尉〗以〖@贯高〗事辞闻，上曰："	壮士	！谁知者，以私问之。"〖;中大夫〗〖;泄	scholar_warrior
090_魏豹彭越列传.tagged.md	19	少年	中，为群盗。〖@陈胜〗、〖@项梁〗之起，	少年	或谓〖@越〗曰："诸豪桀相立畔〖'秦〗，	moral_type
090_魏豹彭越列传.tagged.md	21	少年	[6] 居〖%岁馀〗，泽间	少年	相聚〖%百馀人〗，往从〖@彭越〗，曰："	moral_type
090_魏豹彭越列传.tagged.md	35	壮士	=雒阳〗。〖@吕后〗白上曰："〖@彭王〗	壮士	，今徙之〖=蜀〗，此自遗患，不如遂诛之。	scholar_warrior
090_魏豹彭越列传.tagged.md	40	王者	囚，身被刑戮，何哉？中材已上且羞其行，况	王者	乎！彼无异故，智略绝人，独患无身耳。得摄	ruler_subject
091_黥布列传.tagged.md	7	布衣	〖=六〗人也，姓〖@英〗氏。〖'秦〗时为	布衣	。少年，有客相之曰："当刑而王。"及壮，	social_roles
091_黥布列传.tagged.md	7	少年	〗人也，姓〖@英〗氏。〖'秦〗时为布衣。	少年	，有客相之曰："当刑而王。"及壮，【坐法	moral_type
091_黥布列传.tagged.md	7	豪桀	〗之徒〖%数十万〗人，〖@布〗皆与其徒长	豪桀	交通，乃率其曹偶，亡之〖=江〗中为群盗。	moral_type
091_黥布列传.tagged.md	31	幸臣	，尽杀〖@布〗妻子。〖@布〗使者颇得故人	幸臣	，将众〖%数千人〗归〖'汉〗。〖'汉〗益	minister_type
092_淮阴侯列传.tagged.md	10	丈夫	漂母曰："吾必有以重报母。"母怒曰："大	丈夫	不能自食，吾〖@哀王〗孙而进食，岂望报乎	social_roles
092_淮阴侯列传.tagged.md	12	少年	[1.3] 〖=淮阴〗屠中	少年	有侮〖@信〗者，曰："若虽长大，好带〖*	moral_type
092_淮阴侯列传.tagged.md	16	壮士	滕公〗，曰："上不欲就〔天下〕乎？何为斩	壮士	！"〖;滕公〗奇其言，壮其貌，释而不斩。	scholar_warrior
092_淮阴侯列传.tagged.md	24	匹夫	咤，〖%千人〗皆废，然不能任属贤将，此特	匹夫	之勇耳。〖@项王〗见人恭敬慈爱，言语呕呕	social_roles
092_淮阴侯列传.tagged.md	44	辩士	〖#士大夫〗醳兵，北首〖'燕〗路，而後遣	辩士	奉〖*咫尺之书〗，暴其所长於〖'燕〗，〖	scholar_warrior
092_淮阴侯列传.tagged.md	50	辩士	说下〖'齐〗，〖@韩信〗欲止。〖=范阳〗	辩士	〖@蒯通〗说〖@信〗曰："将军受诏击〖'	scholar_warrior
092_淮阴侯列传.tagged.md	56	丈夫	，变生。"〖@汉王〗亦悟，因复骂曰："大	丈夫	定诸侯，即为真王耳，何以假为！"乃遣〖@	social_roles
092_淮阴侯列传.tagged.md	62	寡人	，万不失一。"〖@韩信〗曰："善。先生相	寡人	何如？"对曰："原少间。"〖@信〗曰："	social_roles
092_淮阴侯列传.tagged.md	62	豪桀	"〖@蒯通〗曰："〔天下〕初发难也，俊雄	豪桀	建号壹呼，〔天下〕之士云合雾集，〘鱼〙鳞	moral_type
092_淮阴侯列传.tagged.md	64	布衣	以为误矣。始〖;常山王〗、〖;成安君〗为	布衣	时，相与为刎颈之交，後争〖@张黡〗、〖@	social_roles
092_淮阴侯列传.tagged.md	72	少年	，曰："公，小人也，为德不卒。"召辱己之	少年	令出胯下者以为〖;楚中尉〗。告诸〖#将相	moral_type
092_淮阴侯列传.tagged.md	72	壮士	以为〖;楚中尉〗。告诸〖#将相〗曰："此	壮士	也。方辱我时，我宁不能杀之邪？杀之无名，	scholar_warrior
092_淮阴侯列传.tagged.md	84	幸臣	之所居，〔天下〕精兵处也；而公，陛下之信	幸臣	也。人言公之畔，陛下必不信；再至，陛下乃	minister_type
092_淮阴侯列传.tagged.md	86	辩士	@蒯通〗计。"〖@高祖〗曰："是〖'齐〗	辩士	也。"乃诏〖'齐〗捕〖@蒯通〗。〖@蒯通	scholar_warrior
092_淮阴侯列传.tagged.md	91	布衣	阴〗，〖=淮阴〗人为余言，〖@韩信〗虽为	布衣	时，其志与众异。其母死，贫无以葬，然乃行	social_roles
093_韩信卢绾列传.tagged.md	29	王者	@高祖〗已定〔天下〕，诸侯非〖@刘〗氏而	王者	七人。欲王〖@卢绾〗，为群臣觖望。及虏〖	ruler_subject
093_韩信卢绾列传.tagged.md	29	侯王	年八月〗，乃立虏〖@绾〗为〖'燕〗王。诸	侯王	得幸莫如〖'燕〗王。	ruler_subject
093_韩信卢绾列传.tagged.md	47	宾客	〗，〖'赵〗〖;相〗〖;周昌〗见〖@豨〗	宾客	随之者〖%千馀〗乘，〖=邯郸〗官舍皆满。	guest_retainer
093_韩信卢绾列传.tagged.md	47	宾客	，〖@周昌〗乃求入见。见上，具言〖@豨〗	宾客	盛甚，擅兵於外〖%数岁〗，恐有变。上乃令	guest_retainer
093_韩信卢绾列传.tagged.md	51	壮士	;尉〗。上问〖@周昌〗曰："〖'赵〗亦有	壮士	可令将者乎？"对曰："有四人。"四人谒，	scholar_warrior
093_韩信卢绾列传.tagged.md	51	子弟	吾胡爱四〖%千户〗封四人，不以慰〖'赵〗	子弟	！"皆曰："善。"於是上曰："〖@陈豨〗	kin_relation
094_田儋列传.tagged.md	23	侯王	章邯〗等，西屠〖=咸阳〗，灭〖'秦〗而立	侯王	也，乃徙〖'齐〗王〖@田市〗更王〖'胶东	ruler_subject
094_田儋列传.tagged.md	46	宾客	两人〗终不肯受，亡去。〖@田横〗之高节，	宾客	慕义而从〖@横〗死，岂非至贤！余因而列焉	guest_retainer
095_樊郦滕灌列传.tagged.md	33	庶人	下吏。〖%孝景中六年〗，〖@他广〗夺侯为	庶人	，国除。	social_roles
096_张丞相列传.tagged.md	50	幸臣	〖;丞相〗奏事毕，因言曰："〖#陛下〗爱	幸臣	，则〔富贵〕之；至於朝廷之〖^礼〗，不可	minister_type
096_张丞相列传.tagged.md	72	庶人	官〖*毛〗乱，身及〖;子男〗有奸赃，免为	庶人	。	social_roles
097_郦生陆贾列传.tagged.md	14	长者	："必聚徒合义兵诛无道〖'秦〗，不宜倨见	长者	。"於是〖@沛公〗辍洗，起摄〖*衣〗，延	social_roles
097_郦生陆贾列传.tagged.md	16	说客	〖@沛公〗〖=西南〗略地。〖@郦生〗常为	说客	，驰使诸侯。	guest_retainer
097_郦生陆贾列传.tagged.md	20	王者	者，王事可成；不知天之天者，王事不可成。	王者	以民人为天，而民人以〖*食〗为天。夫〖=	ruler_subject
097_郦生陆贾列传.tagged.md	30	辩士	也。以客从〖@高祖〗定〔天下〕，名为有口	辩士	，居左右，常使诸侯。	scholar_warrior
097_郦生陆贾列传.tagged.md	54	幸臣	曰："狱急，不敢见君。"乃求见〖@孝惠〗	幸臣	〖;闳籍孺〗，说之曰："君所以得幸〖;帝	minister_type
097_郦生陆贾列传.tagged.md	71	辩士	读〖@陆生〗〖^新语〗书十二篇，固当世之	辩士	。至〖;平原君〗子与余善，是以得具论之。	scholar_warrior
098_傅靳蒯成列传.tagged.md	48	主上		主上	称忠，〖#人臣〗鸧腕。	ruler_subject
099_刘敬叔孙通列传.tagged.md	22	豪杰	## [3] 刘敬徙	豪杰	实关中	moral_type
099_刘敬叔孙通列传.tagged.md	24	豪桀	燕〗、〖'赵〗、〖'韩〗、〖'魏〗後，及	豪桀	〖^名家〗居〖=关中〗。无事，可以备胡；	moral_type
099_刘敬叔孙通列传.tagged.md	32	壮士	馀人〗，然〖@通〗无所言进，专言诸故群盗	壮士	进之。弟子皆窃骂曰："事先生〖%数岁〗，	scholar_warrior
099_刘敬叔孙通列传.tagged.md	42	侯王	#皇帝〗〖*辇〗出房，百官执职传警，引诸	侯王	以下至吏〖^六百石〗以次奉贺。自诸侯王以	ruler_subject
099_刘敬叔孙通列传.tagged.md	42	侯王	诸侯王以下至吏〖^六百石〗以次奉贺。自诸	侯王	以下莫不振恐肃敬。至〖^礼〗毕，复置〖^	ruler_subject
099_刘敬叔孙通列传.tagged.md	54	人主	大惧，曰："急坏之。"〖@叔孙生〗曰："	人主	无过举。今已作，百姓皆知之，今坏此，则示	ruler_subject
100_季布栾布列传.tagged.md	8	壮士	急如此，此不北走胡即南走〖'越〗耳。夫忌	壮士	以资敌国，此〖;伍子胥〗所以鞭〖;荆平王	scholar_warrior
100_季布栾布列传.tagged.md	20	长者	书谏〖;窦长君〗曰："吾闻〖@曹丘生〗非	长者	，勿与通。"及〖@曹丘生〗归，欲得书请〖	social_roles
100_季布栾布列传.tagged.md	47	壮士	於〖'楚〗，身屦军搴〖*旗〗者数矣，可谓	壮士	。然至被刑戮，为人奴而不死，何其下也！彼	scholar_warrior
100_季布栾布列传.tagged.md	47	烈士	汤如归者，彼诚知所处，不自重其死。虽往古	烈士	，何以加哉！	scholar_warrior
101_袁盎晁错列传.tagged.md	221	庶人	@袁盎〗受〖;吴王〗财物，抵罪，诏赦以为	庶人	。	social_roles
101_袁盎晁错列传.tagged.md	249	长者	 〖%两人〗素相与善。逮〖'吴〗反。诸陵	长者	〖=长安〗中〖;贤大夫〗争附〖%两人〗，	social_roles
101_袁盎晁错列传.tagged.md	450	忠臣	%万世〗之利也。计画始行，卒受大戮，内杜	忠臣	之口，外为诸侯报仇，臣窃为陛下不取也。"	minister_type
102_张释之冯唐列传.tagged.md	15	长者	阳侯〗〖@张相如〗何如人也？"上复曰："	长者	。"〖@释之〗曰："夫〖;绛侯〗、〖;东	social_roles
102_张释之冯唐列传.tagged.md	35	先帝	当〖^弃市〗。上大怒曰："人之无道，乃盗	先帝	庙器，吾属〖;廷尉〗者，欲致之族，而君以	ruler_subject
102_张释之冯唐列传.tagged.md	57	父老	〖@文帝〗辇过，问〖@唐〗曰："	父老	何自为郎？家安在？"〖@唐〗具以实对。〖	kin_relation
102_张释之冯唐列传.tagged.md	70	长者	〖@太史公〗曰：〖@张季〗之言	长者	，守法不阿意；〖@冯公〗之论将率，有味哉	social_roles
103_万石张叔列传.tagged.md	61	庶人	後为〖;太常〗，【坐法】【当死】，赎免为	庶人	。〖@庆〗方为〖;丞相〗，〔诸子〕孙为吏	social_roles
103_万石张叔列传.tagged.md	67	长者	文帝〗且崩时，属〖@孝景〗曰："〖@绾〗	长者	，善遇之。"及〖@文帝〗崩，〖@景帝〗立	social_roles
103_万石张叔列传.tagged.md	75	长者	太子〗，诛〖@栗卿〗之属。上以为〖@绾〗	长者	，不忍，乃赐〖@绾〗告归，而使〖@郅都〗	social_roles
103_万石张叔列传.tagged.md	85	长者	归者来而归金，而前郎亡金者大惭，以此称为	长者	。〖@文帝〗称举，稍迁至〖;太中大夫〗。	social_roles
103_万石张叔列传.tagged.md	113	长者	夫〗。自〖@欧〗为吏，未尝言案人，专以诚	长者	处官。官属以为长者，亦不敢大欺。上具狱事	social_roles
103_万石张叔列传.tagged.md	113	长者	吏，未尝言案人，专以诚长者处官。官属以为	长者	，亦不敢大欺。上具狱事，有可卻，卻之；不	social_roles
104_田叔列传.tagged.md	17	长者	### [1.3] 荐孟舒为	长者		social_roles
104_田叔列传.tagged.md	19	长者	既立，召〖@田叔〗问之曰："公知〔天下〕	长者	乎？"对曰："臣何足以知之！"上曰："公	social_roles
104_田叔列传.tagged.md	19	长者	？"对曰："臣何足以知之！"上曰："公，	长者	也，宜知之。"〖@叔〗顿首曰："故〖;云	social_roles
104_田叔列传.tagged.md	19	长者	叔〗顿首曰："故〖;云中守〗〖@孟舒〗，	长者	也。"是时〖@孟舒〗坐虏大入塞盗劫，〖=	social_roles
104_田叔列传.tagged.md	19	长者	〗人。长者固杀人乎？公何以言〖@孟舒〗为	长者	也？"〖@叔〗叩头对曰："是乃〖@孟舒〗	social_roles
104_田叔列传.tagged.md	19	长者	〖@叔〗叩头对曰："是乃〖@孟舒〗所以为	长者	也。夫〖@贯高〗等谋反，上下明诏，〖'赵	social_roles
104_田叔列传.tagged.md	67	父兄	、〖;河内太守〗皆〖;御史大夫〗〖@杜〗	父兄	子弟也，〖;河东太守〗〖@石〗〖;丞相〗	kin_relation
104_田叔列传.tagged.md	67	子弟	;河内太守〗皆〖;御史大夫〗〖@杜〗父兄	子弟	也，〖;河东太守〗〖@石〗〖;丞相〗子孙	kin_relation
104_田叔列传.tagged.md	83	长者	〖@田叔〗	长者	，重义轻生。	social_roles
105_扁鹊仓公列传.tagged.md	175	侯王	："〖@意〗方能知病死生，论药用所宜，诸	侯王	大臣有尝问〖@意〗者不？及〖@文王〗病时	ruler_subject
106_吴王濞列传.tagged.md	37	寡人	发也，〖;吴王〗悉其士卒，下令国中曰："	寡人	年〖%六十二〗，身自将。少子年〖%十四〗	social_roles
106_吴王濞列传.tagged.md	37	寡人	。少子年〖%十四〗，亦为士卒先。诸年上与	寡人	比，下与少子等者，皆发。"发〖%二十馀万	social_roles
106_吴王濞列传.tagged.md	41	寡人	〗、〖@庐江王〗、故〖@长沙王〗子：幸教	寡人	！以〖'汉〗有贼臣，无功〔天下〕，侵夺诸	social_roles
106_吴王濞列传.tagged.md	41	寡人	〗、〖;楚王〗、〖@淮南〗〖'三王〗，与	寡人	西面；〖'齐〗诸王与〖;赵王〗定〖=河间	social_roles
106_吴王濞列传.tagged.md	41	寡人	间〗、〖=河内〗，或入〖=临晋关〗，或与	寡人	会〖=雒阳〗；〖@燕王〗、〖;赵王〗固与	social_roles
106_吴王濞列传.tagged.md	41	寡人	%十馀年〗，怨入骨髓，欲一有所出之久矣，	寡人	未得诸王之意，未敢听。今诸王苟能存亡继绝	social_roles
106_吴王濞列传.tagged.md	41	寡人	@刘〗氏，〖^社稷〗之所原也。敝国虽贫，	寡人	节衣食之用，积〖*金钱〗，脩兵革，聚穀食	social_roles
106_吴王濞列传.tagged.md	41	寡人	因。原诸王明以令〖#士大夫〗，弗敢欺也。	寡人	〖*金钱〗在〔天下〕者往往而有，非必取於	social_roles
106_吴王濞列传.tagged.md	41	寡人	〖'吴〗，诸王日夜用之弗能尽。有当赐者告	寡人	，寡人且往遗之。敬以闻。"	social_roles
106_吴王濞列传.tagged.md	41	寡人	〗，诸王日夜用之弗能尽。有当赐者告寡人，	寡人	且往遗之。敬以闻。"	social_roles
106_吴王濞列传.tagged.md	49	豪桀	;吴王〗即山铸钱，煮海水为盐，诱〔天下〕	豪桀	，白头举事。若此，其计不百全，岂发乎？何	moral_type
106_吴王濞列传.tagged.md	63	宾客	〖;吴王〗专并将其兵，未度〖=淮〗，诸	宾客	皆得为将、〖;校尉〗、〖;候〗、〖;司马	guest_retainer
106_吴王濞列传.tagged.md	73	壮士	多饥死，乃畔散。於是〖;吴王〗乃与其麾下	壮士	〖%数千〗人夜亡去，度〖=江〗走〖=丹徒	scholar_warrior
107_魏其武安侯列传.tagged.md	11	宾客	@孝文后〗从兄子也。父世〖=观津〗人。喜	宾客	。〖@孝文〗时，〖@婴〗为〖;吴相〗，病	guest_retainer
107_魏其武安侯列传.tagged.md	19	宾客	已尽破，封〖@婴〗为〖;魏其侯〗。诸游士	宾客	争归〖;魏其侯〗。〖@孝景〗时每朝议大事	guest_retainer
107_魏其武安侯列传.tagged.md	23	宾客	居〖=蓝田〗〖=南山〗之下〖%数月〗，诸	宾客	辩士说之，莫能来。〖=梁〗人〖@高遂〗乃	guest_retainer
107_魏其武安侯列传.tagged.md	23	辩士	=蓝田〗〖=南山〗之下〖%数月〗，诸宾客	辩士	说之，莫能来。〖=梁〗人〖@高遂〗乃说〖	scholar_warrior
107_魏其武安侯列传.tagged.md	23	主上	赵〗女，屏间处而不朝。相提而论，是自明扬	主上	之过。有如〖^两宫〗螫将军，则妻子毋类矣	ruler_subject
107_魏其武安侯列传.tagged.md	37	宾客	〖;武安侯〗新欲用事为相，卑下	宾客	，进名士家居者贵之，欲以倾〖;魏其〗诸〖	guest_retainer
107_魏其武安侯列传.tagged.md	49	侯王	〖;武安〗者，貌侵，生贵甚。又以为诸	侯王	多长，上初即位，富於〖%春秋〗，〖@蚡〗	ruler_subject
107_魏其武安侯列传.tagged.md	49	主上	所言皆听。荐人或起家至〖^二千石〗，权移	主上	。上乃曰："君除吏已尽未？吾亦欲除吏。"	ruler_subject
107_魏其武安侯列传.tagged.md	57	壮士	。"於是〖@灌夫〗被甲持〖*戟〗，募军中	壮士	所善原从者〖%数十〗人。及出壁门，莫敢前	scholar_warrior
107_魏其武安侯列传.tagged.md	83	宾客	〗阴事，为奸利，受〖@淮南王〗金与语言。	宾客	居间，遂止，俱解。	guest_retainer
107_魏其武安侯列传.tagged.md	89	长者	"生平毁〖@程不识〗不直一钱，〖%今日〗	长者	为寿，乃效女兒呫嗫耳语！"〖;武安〗谓〖	social_roles
107_魏其武安侯列传.tagged.md	105	先帝	藏〖;魏其〗家，家丞封。乃劾〖;魏其〗矫	先帝	诏，罪当〖^弃市〗。〖%五年〗〖%十月〗	ruler_subject
108_韩长孺列传.tagged.md	25	良臣	@安国〗入见王而泣曰："主辱臣死。大王无	良臣	，故事纷纷至此。今〖@诡〗、〖@胜〗不得	minister_type
108_韩长孺列传.tagged.md	64	长者	，〖@壶遂〗之深中隐厚。世之言〖=梁〗多	长者	，不虚哉！〖@壶遂〗官至〖;詹事〗，〖#	social_roles
109_李将军列传.tagged.md	27	庶人	所失亡多，为虏所生得，【当斩】，【赎为】	庶人	。	social_roles
109_李将军列传.tagged.md	57	庶人	而〖;右将军〗独下吏，【当死】，【赎为】	庶人	。	social_roles
110_匈奴列传.tagged.md	117	父兄	〗虽乱，必立宗种。今〖=中国〗虽详不取其	父兄	之妻，亲属益疏则相杀，至乃易姓，皆从此类	kin_relation
110_匈奴列传.tagged.md	127	先帝	韩辽〗遗朕〘马〙〖%二匹〗，已至，敬受。	先帝	制：〖*长城〗以北，引弓之国，受命〖;单	ruler_subject
110_匈奴列传.tagged.md	129	谋臣	;单于〗为之父母。朕追念前事，薄物细故，	谋臣	计失，皆不足以离兄弟之驩。朕闻〖!天〗不	minister_type
110_匈奴列传.tagged.md	151	庶人	〗、〖@广〗，〖@敖〗、〖@广〗【赎为】	庶人	。	social_roles
110_匈奴列传.tagged.md	176	庶人	期，及与〖;博望侯〗皆【当死】，【赎为】	庶人	。	social_roles
110_匈奴列传.tagged.md	213	少年	〖#贵人〗，其儒先，以为欲说，折其辩；其	少年	，以为欲刺，折其气。每〖'汉〗使入〖~匈	moral_type
110_匈奴列传.tagged.md	260	人主	，不参彼己；将率席〖=中国〗广大，气奋，	人主	因以决策，是以建功不深。〖@尧〗虽贤，兴	ruler_subject
111_卫将军骠骑列传.tagged.md	22	壮士	〖@青〗,欲杀之。其友〖;骑郎公孙敖〗与	壮士	往篡取之,以故得不死。	scholar_warrior
111_卫将军骠骑列传.tagged.md	94	壮士	。善〖;骑〗射,再从〖;大将军〗,受诏与	壮士	,为〖;剽姚校尉〗,与轻勇〖;骑〗八百直	scholar_warrior
111_卫将军骠骑列传.tagged.md	98	庶人	建〗至,〖#天子〗不诛,赦其罪,【赎为】	庶人	。	social_roles
111_卫将军骠骑列传.tagged.md	118	庶人	 〖;博望侯〗坐行留,【当斩】,【赎为】	庶人	。	social_roles
111_卫将军骠骑列传.tagged.md	124	庶人	行留不与〖;骠骑〗会,【当斩】,【赎为】	庶人	。诸宿将所将士〖*马〗兵亦不如〖;骠骑〗	social_roles
111_卫将军骠骑列传.tagged.md	174	庶人	杀。〖;右将军〗至,下〖;吏〗,【赎为】	庶人	。	social_roles
111_卫将军骠骑列传.tagged.md	256	庶人	〗,亡卒七〖%千人〗,【当斩】,【赎为】	庶人	。	social_roles
111_卫将军骠骑列传.tagged.md	260	庶人	地〗,後〖;骠骑〗期,【当斩】,【赎为】	庶人	。後〖%二岁〗,以〖;校尉〗从〖;大将军	social_roles
111_卫将军骠骑列传.tagged.md	284	庶人	,亡〖;翕侯〗,失军,【当斩】,【赎为】	庶人	。其後为〖;代郡太守〗,卒,冢在〖=大犹	social_roles
111_卫将军骠骑列传.tagged.md	296	庶人	出〖=右北平〗,失期,【当斩】,【赎为】	庶人	。其後使通〖~乌孙〗,为〖;大行〗而卒,	social_roles
111_卫将军骠骑列传.tagged.md	300	庶人	出〖=定襄〗,迷失道,【当斩】,【赎为】	庶人	。	social_roles
111_卫将军骠骑列传.tagged.md	351	宾客	军〗谢曰:'自〖;魏其〗、〖;武安〗之厚	宾客	,〖#天子〗常切齿。彼亲附士〖;大夫〗,	guest_retainer
111_卫将军骠骑列传.tagged.md	351	人主	切齿。彼亲附士〖;大夫〗,招贤绌不肖者,	人主	之柄也。〖#人臣〗奉〖^法〗遵职而已,何	ruler_subject
112_平津侯主父列传.tagged.md	30	人主	[3.2] 每〈朝会〉议,开陈其端,令	人主	自择,不肯面折庭争。於是〖#天子〗察其行	ruler_subject
112_平津侯主父列传.tagged.md	68	宾客	.3] 食一*肉**脱粟*之饭。故人所善	宾客	,仰衣食,〖@弘〗奉禄皆以给之,家无所馀	guest_retainer
112_平津侯主父列传.tagged.md	108	忠臣	[11.1] 臣闻明主不恶切谏以博观,	忠臣	不敢避重诛以直谏,是故事无遗策而功流〖%	minister_type
112_平津侯主父列传.tagged.md	152	匹夫	[12.2.5] 非权轻於	匹夫	而兵弱於〖@陈涉〗也,当是之时,先帝之德	social_roles
112_平津侯主父列传.tagged.md	152	先帝	轻於匹夫而兵弱於〖@陈涉〗也,当是之时,	先帝	之德泽未衰而安土乐俗之民众,故诸侯无境外	ruler_subject
112_平津侯主父列传.tagged.md	154	布衣	6] 由是观之,〔天下〕诚有土崩之势,虽	布衣	穷处之士或首恶而危海内,〖@陈涉〗是也。	social_roles
112_平津侯主父列传.tagged.md	218	子弟	节萌起,前〖%日〗〖@晁错〗是也。今诸侯	子弟	或〖%十数〗,而適嗣代立,馀虽骨肉,无尺	kin_relation
112_平津侯主父列传.tagged.md	220	子弟	[14.3] 原陛下令诸侯得〖^推恩〗分	子弟	,以〖!地侯〗之。彼人人喜得所原,〖;上	kin_relation
112_平津侯主父列传.tagged.md	222	豪桀	说〖;上〗曰:"〖=茂陵〗初立,〔天下〕	豪桀	并兼之家,乱众之民,皆可徙〖=茂陵〗,内	moral_type
112_平津侯主父列传.tagged.md	228	宾客	馀年〗,身不得遂,亲不以为子,昆弟不收,	宾客	弃我,我戹〖%日〗久矣。	guest_retainer
112_平津侯主父列传.tagged.md	230	丈夫	[15.2] 且	丈夫	生不五〖*鼎〗食,死即五〖*鼎〗烹耳。吾	social_roles
112_平津侯主父列传.tagged.md	244	宾客	[17.2] 至〖'齐〗,遍召昆弟	宾客	,散五百〖*金〗予之,数之曰:"始吾贫时	guest_retainer
112_平津侯主父列传.tagged.md	244	宾客	予之,数之曰:"始吾贫时,昆弟不我衣食,	宾客	不我内门;今吾相〖'齐〗,诸君迎我或〖%	guest_retainer
112_平津侯主父列传.tagged.md	252	子弟	告言〖@主父偃〗受诸侯〖*金〗,以故诸侯	子弟	多以得封者。	kin_relation
112_平津侯主父列传.tagged.md	258	长者	收葬之。〖#天子〗後闻之,以为〖@孔车〗	长者	也。	social_roles
112_平津侯主父列传.tagged.md	278	宾客	〖*脱粟〗之饭,不过一〖*肉〗。故人所善	宾客	皆分奉禄以给之,无有所馀。诚内自克约而外	guest_retainer
112_平津侯主父列传.tagged.md	298	名臣	〖@赵广汉〗之属,皆有功迹见述於後。累其	名臣	,亦其次也。	minister_type
113_南越列传.tagged.md	5	豪杰	争〖=天下〗，〖=中国〗扰乱，未知所安，	豪杰	畔〖'秦〗相立。〖=南海〗僻远，吾恐盗兵	moral_type
113_南越列传.tagged.md	13	先帝	越〗者，〖@平〗言〖=好畤〗〖@陆贾〗，	先帝	时习使〖=南越〗。乃召〖@贾〗以为〖;太	ruler_subject
113_南越列传.tagged.md	25	勇士	；令辩士〖;谏大夫〗〖@终军〗等宣其辞，	勇士	〖@魏臣〗等辅其缺，〖;卫尉〗〖@路博德	scholar_warrior
115_朝鲜列传.tagged.md	29	庶人	左将军〗，擅先纵，失亡多，当诛，【赎为】	庶人	。	social_roles
117_司马相如列传.tagged.md	3	少年	## 	少年	游梁作子虚赋	moral_type
117_司马相如列传.tagged.md	18	寡人	游猎之地饶乐若此者乎？〖'楚〗王之猎何与	寡人	？'	social_roles
117_司马相如列传.tagged.md	26	壮士	楚〗王乃弭节裴回，翱翔容与，览乎阴林，观	壮士	之暴怒，与〖*猛兽〗之恐惧，徼受诎，殚睹	scholar_warrior
117_司马相如列传.tagged.md	85	子弟	[4.2] 惊惧	子弟	，忧患长老，郡又擅为转粟运输，皆非陛下之	kin_relation
117_司马相如列传.tagged.md	87	父兄	度量相越，岂不远哉！然此非独行者之罪也，	父兄	之教不先，子弟之率不谨也；寡廉鲜耻，而俗	kin_relation
